SMILES,Tm
c1cc(cnc1)CN,252.15
CC(C)(C)OC(=O)NC(CC(=O)O)c1ccccc1F,416.15
CC(C)(C)OC(=O)NC(CC(=O)O)c1cccc(c1)F,398.15
CC(C)(C)OC(=O)NC(CC(=O)O)c1cccc(c1)OC,355.15
B(c1cccc(c1)CBr)(O)O,488.15
c1cc(cc(c1)C#N)CBr,367.15
c1cc(cc(c1)OCC(=O)O)CBr,399.15
c1cc(cc(c1)S(=O)(=O)Cl)C(=O)O,408.15
c1cc(cc(c1)OC(F)F)C(=O)O,378.15
B(c1cccc(c1)C(=O)OCC)(O)O,410.15
B(c1cccc(c1)CO)(O)O,369.15
B(c1cccc(c1)C(=O)OC)(O)O,409.15
COC(=O)c1cccc(c1)N=C=O,310.15
CS(=O)c1cccc(c1)CC(=O)O,384.15
CS(=O)(=O)c1cccc(c1)C(=O)O,507.15
B(c1cccc(c1)SC)(O)O,433.15
CSc1cccc(c1)C(=O)O,401.15
CSc1cccc(c1)CC(=O)O,352.15
CSCCC=O,215.15
CSCCC(=O)O,289.15
c1ccc(cc1)S(=O)(=O)CCC#N,368.15
c1ccc(cc1)S(=O)(=O)c2ccsc2,389.15
B(c1cccc(c1)O[Si](C)(C)C(C)(C)C)(O)O,362.15
c1cc(cc(c1)OC(F)(F)F)C(=O)N,389.15
B(c1cccc(c1)OC(F)(F)F)(O)O,353.15
c1cc(cc(c1)OC(F)(F)F)C(=O)O,362.15
c1cc(cc(c1)OC(F)(F)F)/C=C/C(=O)O,367.15
c1cc(cc(c1)OC(F)(F)F)CC(=O)O,327.15
c1cc(c(c(c1)OC(F)(F)F)O)C=O,332.15
CC(=O)Nc1cccc(c1)C(F)(F)F,378.15
c1cc(cc(c1)N)C(F)(F)F,279.15
c1cc(cc(c1)C(F)(F)F)C(=O)N,397.15
B(c1cccc(c1)C(F)(F)F)(O)O,437.15
c1cc(cc(c1)S(=O)(=O)N)C(F)(F)F,397.15
c1ccc(cc1)C(c2cccc(c2)C(F)(F)F)O,336.15
c1cc(cc(c1)C(F)(F)F)C(=O)O,378.15
c1cc(cc(c1)C(F)(F)F)C#N,289.15
c1ccc(cc1)C(=O)c2cccc(c2)C(F)(F)F,325.15
c1cc(cc(c1)C(F)(F)F)C(=O)CC#N,334.15
C/C(=C/C(=O)O)/C(F)(F)F,302.15
c1cc(cc(c1)O)C(F)(F)F,271.15
c1cc(cc(c1)C(F)(F)F)CC(=O)O,351.15
CCC(=O)c1cccc(c1)C(F)(F)F,292.15
c1cc(c(c(c1)C(F)(F)F)O)C=O,330.15
c1cc(cc(c1)SC(F)(F)F)C(=O)O,346.15
C[Si](C)(C)C#CC(=O)O,321.15
C(C(=O)O)(C(F)(F)F)C(F)(F)F,325.15
CC(C)(C(=O)O)C(F)(F)F,343.15
C(=O)(C(C(F)(F)F)(C(F)(F)F)O)O,354.15
C(C(=O)O)(C(F)(F)F)O,342.15
C(C(=O)O)C(F)(F)F,282.15
c1ccc(cc1)C(CC(=O)O)(c2ccccc2)c3ccccc3,455.15
Cc1ccc(cc1C)c2ccc(c(c2)C)C,349.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(c2cc(cc(c2)C(F)(F)F)C(F)(F)F)O,421.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F,413.15
Cc1cc(cc(c1N)C)c2cc(c(c(c2)C)N)C,443.15
Cc1cc(cc(c1)c2cc(cc(c2)C)C)C,321.15
c1cc(cc(c1)C(F)(F)F)C(=O)c2cccc(c2)C(F)(F)F,374.15
c1cc(cc(c1)N)C(=O)c2cccc(c2)N,423.15
c1cc(cc(c1)N)Cc2cccc(c2)N,355.15
c1cc(cc(c1)F)C(=O)c2cccc(c2)F,332.15
c1cc(cc(c1)F)c2cccc(c2)F,281.15
COc1cccc(c1)C(=O)C(=O)c2cccc(c2)OC,355.15
CC(C)(C)C(CO)O,311.15
CC(C)(C)CCO,213.15
CC(C)(C)C=C,158.14999999999998
CC(C)(C)C#C,195.15
CC(C(C)(C)C)O,278.15
CC(=CC(=O)O)C,340.15
CC(C)(C)CC(=O)O,279.15
CC(C)(CC(=O)O)CC(=O)O,374.15
CC(C)(CC(=O)O)CC(=O)OC(=O)CC(C)(C)CC(=O)O,397.15
CCC(C)(C)CC,138.14999999999998
c1cc(cc(c1)[N+](=O)[O-])C(=O)c2cccc(c2)[N+](=O)[O-],427.15
c1ccc(cc1)C(CCN)c2ccccc2,300.15
C(CSSCCC(=O)O)C(=O)O,431.15
C1CCC(C1)(CC(=O)O)CC(=O)O,453.15
C(CSCCC(=O)O)C(=O)O,404.15
c1cc2c(cc1CO)OCO2,326.15
c1(c(c(nc(c1Cl)Cl)C(=O)O)Cl)Cl,445.15
COc1ccc(cc1OC)c2cc(=O)c3c(o2)cc(cc3OC)OC,469.15
c1(c([nH]nc1Br)Br)Br,459.15
c1c(c(c(cn1)Br)Br)Br,380.15
c1c(cc(c(c1Cl)Cl)Cl)N,372.15
c1c(cc(c(c1Cl)Cl)Cl)C(F)(F)F,263.15
c1c(c(c(cn1)Cl)Cl)Cl,345.15
c1(c(c(sc1C(=O)Cl)Cl)Cl)Cl,312.15
c1(c(c(sc1C(=O)O)Cl)Cl)Cl,500.15
CCOc1cc(cc(c1OCC)OCC)C(=O)O,385.15
c1c(cc(c(c1F)F)F)N,333.15
COc1cc(c(c(c1)F)F)F,293.15
c1c(cc(c(c1F)F)F)C=O,298.15
B(c1cc(c(c(c1)F)F)F)(O)O,550.15
c1c(cc(c(c1F)F)F)C(=O)O,371.15
c1c(cc(c(c1F)F)F)C#N,319.15
c1c(cc(c(c1F)F)F)/C=C/C(=O)O,470.15
c1c(cc(c(c1F)F)F)O,327.15
c1c(cc(c(c1F)F)F)CC#N,304.15
CC(=O)c1cc(c(c(c1)OC)OC)OC,354.15
COc1cc(cc(c1OC)OC)N,385.15
COc1cc(cc(c1OC)OC)C=O,348.15
COc1cc(cc(c1OC)OC)C(=O)N,452.15
B(c1cc(c(c(c1)OC)OC)OC)(O)O,518.15
COc1cc(cc(c1OC)OC)C(=O)NN,432.15
COc1cc(cc(c1OC)OC)C(=O)O,443.15
COc1cc(cc(c1OC)OC)C#N,366.15
COc1cc(cc(c1OC)OC)C(=O)Cl,353.15
COc1cc(cc(c1OC)OC)C=CC(=O)O,400.15
COc1cc(cc(c1OC)OC)O,419.15
COc1cc(cc(c1OC)OC)N=C=O,313.15
COc1cc(cc(c1OC)OC)N=C=S,338.15
COc1cc(cc(c1OC)OC)CC(=O)O,393.15
COc1cc(cc(c1OC)OC)CC#N,350.15
Cc1cc(c(c(c1)OC)OC)OC,309.15
Cc1cc(cc(c1C)C)O,379.15
CC(=O)OC[C@@H]1[C@H]([C@@H](C=CO1)OC(=O)C)OC(=O)C,327.15
COc1ccc(cc1OC)c2cc(=O)c3ccc(c(c3o2)OC)OC,480.15
c1cc(c(cc1c2coc3cc(ccc3c2=O)O)O)O,554.15
CC12CCC(=O)C=C1CCCC2=O,322.15
c1cc(cc(c1)C(F)(F)F)C(=O)c2ccc(cc2)C(F)(F)F,367.15
CC(=O)Nc1ccc(cc1NC(=O)C)C(=O)O,499.15
c1cc(c(cc1C(=O)NN)N)N,422.15
c1ccc(cc1)C(=O)c2ccc(c(c2)N)N,390.15
c1cncc(c1N)N,492.15
Cc1ccc(c(c1)N)N,361.15
c1cnc(c(c1Br)Br)F,349.15
c1cc(c(cc1C=O)Br)Br,344.15
c1c(c(cs1)Br)Br,278.15
Cc1ccc(c(c1)Br)Br,263.15
CC(=O)c1ccc(c(c1)Cl)Cl,347.15
c1cc(c(cc1N)Cl)Cl,345.15
COc1ccc(c(c1)Cl)Cl,265.15
c1cc(c(cc1C=O)Cl)Cl,316.15
c1cc(c(cc1C=NO)Cl)Cl,395.15
c1cc(c(cc1C(=O)N)Cl)Cl,414.15
B(c1ccc(c(c1)Cl)Cl)(O)O,545.15
c1cc(c(cc1S(=O)(=O)Cl)Cl)Cl,294.15
c1cc(c(cc1C(=O)O)Cl)Cl,480.15
c1cc(c(cc1C#N)Cl)Cl,345.15
c1ccc(cc1)C(=O)c2ccc(c(c2)Cl)Cl,375.15
c1cc(c(cc1C(F)(F)F)Cl)Cl,261.15
c1cc(c(cc1C(=O)Cl)Cl)Cl,305.15
c1cc(c(cc1C(=O)CC#N)Cl)Cl,389.15
c1cc(c(cc1CO)Cl)Cl,311.15
c1cc(c(cc1CCl)Cl)Cl,270.15
c1cc(c(cc1CN=C=S)Cl)Cl,300.15
c1cc(c(cc1/C=C/[N+](=O)[O-])Cl)Cl,366.15
c1cc(c(cc1/C=C/C(=O)O)Cl)Cl,492.15
c1cc(c(cc1O)Cl)Cl,339.15
c1cc(c(cc1N=C=O)Cl)Cl,315.15
c1cc(c(cc1CC(=O)O)Cl)Cl,363.15
c1cc(c(cc1CC#N)Cl)Cl,313.15
c1cc(ccc1C(=O)CCCl)Cl,323.15
CCC(=O)c1ccc(c(c1)Cl)Cl,318.15
Cc1ccc(c(c1)Cl)Cl,258.15
CCOc1ccc(cc1OCC)C(=O)O,441.15
COc1c(ccc(c1F)F)C(=O)O,411.15
Cc1c(ccc(c1F)F)C(=O)O,427.15
Cc1c(ccc(c1F)F)C#N,315.15
CC(=O)c1ccc(c(c1)F)F,293.15
c1cc(c(cc1N)F)F,294.15
c1cc(c(cc1C(=O)N)F)F,406.15
c1cc(c(cc1C(=O)O)F)F,396.15
c1cc(c(cc1C#N)F)F,323.15
c1ccc(cc1)C(=O)c2ccc(c(c2)F)F,329.15
c1cc(c(cc1/C=C/C(=O)O)F)F,468.15
c1cc(c(cc1C[C@@H](C(=O)O)N)F)F,506.15
c1cc(c(cc1C(C(=O)O)O)F)F,367.15
c1cc(c(cc1O)F)F,309.15
c1cc(c(cc1CC(=O)O)F)F,322.15
c1cc(c(c(c1C(=O)O)O)F)F,451.15
c1cc2c(cc1N)OCCCO2,352.15
c1cc2c(cc1C(=O)O)OCCCO2,421.15
C1CC=COC1,203.15
c1ccc2c(c1)NC(=O)C(S2)CC(=O)O,461.15
c1cc(c(cc1C=O)O)O,428.15
c1ccc2c(c1)c(=O)c(c(o2)c3ccc(cc3)O)O,559.15
c1ccc2c(c1)c(=O)cc(o2)c3ccc(c(c3)O)O,524.15
c1cc(c(cc1CC(=O)O)O)O,402.15
CCC(=O)c1ccc(c(c1)O)O,419.15
COc1c(=O)c(=O)c1OC,328.15
CC(=O)c1ccc(c(c1)OC)OC,322.15
COc1ccc(cc1OC)N,361.15
B(c1ccc(c(c1)OC)OC)(O)O,513.15
COc1ccc(cc1OC)S(=O)(=O)Cl,341.15
COc1ccc(cc1OC)C(=O)NN,418.15
COc1ccc(cc1OC)C(=O)O,454.15
COc1ccc(cc1OC)C#N,340.15
COc1ccc(cc1OC)C(=O)Cl,344.15
COc1ccc(cc1OC)CO,295.15
COc1ccc(cc1OC)/C=C/[N+](=O)[O-],413.15
COc1ccc(cc1OC)/C=C/C(=O)c2ccccc2,362.15
COc1ccc(cc1OC)c2cc(=O)c3ccccc3o2,428.15
COc1ccc(cc1OC)C[C@@H](C(=O)O)N,529.15
COc1ccc(cc1OC)O,354.15
COc1ccc(cc1OC)N=C=S,321.15
COc1ccc(cc1OC)CC(=O)O,370.15
COc1ccc(cc1OC)CC(=O)NN,376.15
COc1ccc(cc1OC)CC#N,337.15
Cc1ccc(c(c1)OC)OC,300.15
Cc1ccc(cc1C)NC(=O)C,370.15
Cc1ccc(cc1C)N,323.15
Cc1ccc(cc1C)C(=O)N,375.15
B(c1ccc(c(c1)C)C)(O)O,493.15
Cc1ccc(cc1C)C(=O)O,439.15
Cc1ccc(cc1C)C#N,339.15
Cc1ccc(cc1C)C(=O)c2ccccc2,319.15
Cc1ccc(cc1C)CO,337.15
Cc1ccc(cc1C)O,340.15
Cc1ccc(cc1C)OCC(=O)O,436.15
Cc1c(c(sc1C#N)C#N)C,396.15
c1cc(c(cc1C(=O)O)[N+](=O)[O-])[N+](=O)[O-],438.15
c1cc(c(cc1C#N)[N+](=O)[O-])[N+](=O)[O-],363.15
Cc1ccc(c(c1)[N+](=O)[O-])[N+](=O)[O-],329.15
CCC(=O)C(=O)CC,263.15
Cc1ccncc1C,262.15
CC1(O[C@@H]([C@H](O1)[C@@H](CO)O)[C@@H](CO)O)C,360.15
Cc1ccc(c(c1)S)S,303.15
CC1CC(CC(=O)C1=O)(C)C,364.15
CC(CC(=O)O)CC(C)(C)C,203.15
CC1(C(=O)N(C(=O)O1)C)C,320.15
c1c(c(c(c(c1Cl)Cl)C(=O)O)O)Cl,483.15
COc1ccc(cc1O)[C@@H]2CC(=O)c3c(cc(cc3O2)O)O,503.15
c1ccc(cc1)c2c(c(=O)c3c(cc(cc3o2)O)O)O,488.15
CC(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,434.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(=O)N,435.15
B(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)(O)O,495.15
c1c(cc(cc1C(F)(F)F)S(=O)(=O)Cl)C(F)(F)F,309.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(=O)NN,406.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(=O)O,415.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)C#N,291.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)CO,327.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)CCl,304.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)CN,330.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)/C=C/C#N,355.15
c1c(cc(cc1C(F)(F)F)O)C(F)(F)F,294.15
c1c(cc(cc1C(F)(F)F)C(F)(F)F)CC(=O)O,395.15
c1c(cc(cc1C(F)(F)F)NN)C(F)(F)F,355.15
c1c(cncc1C(F)(F)F)C(F)(F)F,310.15
C=Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F,281.15
CC(=O)Oc1cc(cc(c1)OC(=O)C)C(=O)O,432.15
CC(=O)c1cc(cc(c1)OCc2ccccc2)OCc3ccccc3,334.15
COc1c(cc(c(n1)OC)Br)Br,359.15
CC(=O)c1cc(cc(c1O)Br)Br,383.15
c1c(cnc(c1Br)O)Br,483.15
c1c(c(c(cn1)Br)C#N)Br,423.15
c1c(cc(c(c1Br)O)Br)C=O,454.15
c1c(cc(c(c1Br)O)Br)C(=O)O,544.15
Cc1cc(c(c(c1)Br)I)Br,344.15
Cc1c(cc(cc1Br)N)Br,364.15
Cc1c(cc(cc1Br)C(=O)O)Br,515.15
Cc1c(cc(cc1Br)O)Br,381.15
Cc1c(cncc1Br)Br,379.15
c1c(cc(cc1Br)Br)C=O,364.15
c1c(cc(cc1Br)Br)C(=O)N,455.15
c1c(cc(cc1Br)Br)C(=O)O,493.15
c1c(cc(cc1Br)Br)CO,381.15
c1c(cc(cc1Br)Br)CBr,367.15
c1c(cncc1Br)Br,385.15
c1c(cc(c(c1C=O)O)Br)Br,356.15
c1c(cc(c(c1C(=O)O)O)Br)Br,499.15
Cc1cc(cc(c1)Br)Br,312.15
c1(c(c(nc(c1Cl)F)F)Cl)F,298.15
Cc1ccc(c(c1)C)C(=O)c2cc(cc(c2)Cl)Cl,330.15
c1c(cnc(c1Cl)C#N)Cl,374.15
c1c(cnc(c1Cl)F)Cl,315.15
CC(=O)c1cc(cc(c1O)Cl)Cl,370.15
c1c(cc(c(c1C=O)O)Cl)Cl,369.15
c1c(cc(c(c1S(=O)(=O)Cl)O)Cl)Cl,352.15
Cc1cc(cc(c1I)Cl)Cl,317.15
c1c(c[nH]c(=O)c1Cl)Cl,453.15
c1c(cc(c(c1Cl)O)Cl)S(=O)(=O)Cl,392.15
c1c(cc(c(c1Cl)O)Cl)C(=O)O,541.15
c1c(c(=O)c(c[nH]1)Cl)Cl,596.15
c1c(cc(cc1Cl)Cl)N,324.15
COc1cc(cc(c1)Cl)Cl,314.15
c1c(cc(cc1Cl)Cl)C=O,336.15
c1c(cc(cc1Cl)Cl)C(=O)N,433.15
c1c(cc(cc1Cl)Cl)S(=O)(=O)Cl,305.15
c1c(cc(cc1Cl)Cl)C(=O)NN,479.15
c1c(cc(cc1Cl)Cl)C(=O)O,459.15
c1c(cc(cc1Cl)Cl)C#N,339.15
c1c(cc(cc1Cl)Cl)C(=O)Cl,299.15
c1c(cc(cc1Cl)Cl)CO,351.15
c1c(cc(cc1Cl)Cl)O,339.15
c1c(cc(cc1Cl)Cl)OCC#N,332.15
c1c(cc(cc1Cl)Cl)N=C=O,303.15
c1c(cc(cc1Cl)Cl)N=C=S,319.15
c1c(cc(cc1Cl)Cl)NN,388.15
c1c(cncc1Cl)Cl,338.15
c1c(cc(c(c1C(=O)O)O)Cl)Cl,497.15
c1c(cc(c(c1Cl)N)Cl)S(=O)(=O)N,480.15
CC(=O)c1cc(cc(c1O)F)F,380.15
B(c1cc(cc(c1OC)F)F)(O)O,387.15
COc1c(cc(cc1F)F)C#N,308.15
COc1c(cc(cn1)F)F,311.15
c1c(cc(c(c1F)O)F)C=O,396.15
CCC(=O)c1cc(c(c(c1)F)O)F,403.15
COc1c(cc(cc1F)N)F,352.15
COc1c(cc(cc1F)C=O)F,312.15
COc1c(cc(cc1F)C(=O)O)F,438.15
COc1c(cc(cc1F)C#N)F,359.15
COc1c(cc(cc1F)CBr)F,314.15
COc1c(cc(cc1F)O)F,342.15
CC(=O)c1cc(cc(c1)F)F,312.15
c1c(cc(cc1F)F)N,312.15
c1c(cc(cc1F)F)C(=O)N,429.15
c1c(cc(cc1F)S(=O)(=O)N)F,432.15
c1c(cc(cc1F)S(=O)(=O)Cl)F,331.15
c1c(cc(cc1F)F)C(=O)O,394.15
c1c(cc(cc1F)F)C#N,359.15
c1ccc(cc1)C(=O)c2cc(cc(c2)F)F,331.15
c1c(cc(cc1F)F)/C=C/C(=O)O,478.15
c1c(cc(cc1F)F)C(C(=O)O)O,409.15
c1c(cc(cc1F)F)O,326.15
c1c(cc(cc1F)F)CC(=O)O,342.15
c1c(cc(cc1F)F)CC#N,308.15
CCC(=O)c1cc(cc(c1)F)F,299.15
c1c(cc(c(c1C(=O)O)O)F)F,462.15
COc1ccc(cc1O)c2cc(=O)c3c(o2)cc(c(c3O)OC)OC,464.15
CC(=O)c1cc(cc(c1)O)O,417.15
c1c(cc(cc1O)O)C=O,433.15
c1c(cc(cc1O)O)C(=O)NN,530.15
c1c(cc(cc1O)O)C#N,461.15
Cc1cc(cc(c1)O)O,380.15
c1c(cc(c(c1I)O)I)C=O,474.15
c1c(cc(c(c1I)O)I)C#N,477.15
c1c(cc(c(c1C=O)O)I)I,381.15
c1c(cc(c(c1C(=O)O)O)I)I,504.15
CC(C)c1cc(c(c(c1)C(=O)O)O)C(C)C,390.15
CC(=O)c1cc(c(c(c1)OC)O)OC,392.15
COc1cc(cc(c1O)OC)C(=O)NN,429.15
COc1cc(cc(c1O)OC)CC(=O)O,402.15
Cc1c(cc(cc1OC)C(=O)O)OC,486.15
CC(=O)c1cc(cc(c1)OC)OC,313.15
COc1cc(cc(c1)OC)N,328.15
COc1cc(cc(c1)OC)C=O,319.15
COc1cc(cc(c1)OC)C(=O)N,417.15
COc1cc(cc(c1)OC)C(=O)O,457.15
COc1cc(cc(c1)OC)C#N,361.15
COc1cc(cc(c1)OC)C(=O)Cl,316.15
COc1cc(cc(c1)OC)CO,321.15
COc1cc(cc(c1)OC)O,319.15
COc1cc(cc(c1)OC)N=C=S,324.15
COc1cc(cc(c1)OC)CC(=O)O,376.15
COc1cc(cc(c1)OC)CC#N,328.15
Cc1cc(n[nH]1)C,380.15
Cc1cc(n(n1)C(=O)N)C,386.15
Cc1cc(n(n1)CO)C,382.15
Cc1cc(cc(c1O)C)C#N,398.15
Cc1c(c(n[nH]1)C)I,412.15
Cc1c(c(on1)C)I,327.15
Cc1cc(cc(c1I)C)O,403.15
Cc1cc(cc(c1[N+](=O)[O-])C)C(=O)O,497.15
Cc1cnc(c(c1[N+](=O)[O-])C)CO,340.15
Cc1cc(cc(c1)C(=O)C)C,293.15
CC12CC3CC(C1)(CC(C3)(C2)C(=O)O)C,374.15
Cc1cc(cc(c1)N)C,283.15
Cc1cc(cc(c1)C=O)C,282.15
B(c1cc(cc(c1)C)C)(O)O,509.15
Cc1cc(cc(c1)S(=O)(=O)Cl)C,366.15
Cc1cc(cc(c1)C(=O)O)C,443.15
Cc1cc(cc(c1)CBr)C,311.15
Cc1cc(on1)C,259.15
B(c1c(noc1C)C)(O)O,380.15
Cc1c(c(on1)C)C(=O)O,414.15
Cc1c(c(on1)C)S(=O)(=O)Cl,312.15
Cc1cc(cc(c1)O)C,336.15
Cc1cc(cc(c1)CC(=O)O)C,374.15
Cc1cc(cc(c1)CC#N)C,317.15
c1c(cc(c(c1[N+](=O)[O-])O)[N+](=O)[O-])C(=O)O,524.15
c1c(cc(c(c1[N+](=O)[O-])O)[N+](=O)[O-])CC(=O)O,440.15
c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,455.15
c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,479.15
c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C#N,402.15
c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(F)(F)F,324.15
c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)Cl,340.15
c1c(cc(c(c1C=O)O)[N+](=O)[O-])[N+](=O)[O-],346.15
c1c(cc(c(c1C(=O)O)O)[N+](=O)[O-])[N+](=O)[O-],444.15
c1ccc(cc1)c2cc(n[nH]2)c3ccccc3,475.15
CC(C)(C)c1cc(c(c(c1)C(C)(C)C)O)C=O,333.15
CC(=O)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,420.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)OC,378.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C=O,461.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)O,481.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C#N,415.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CO,413.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CC(=O)O,429.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)CC#N,384.15
CC(C)(C)c1cc(cc(c1)N)C(C)(C)C,329.15
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)O,434.15
CC(C)(C)C1=CC(=O)C(=O)C(=C1)C(C)(C)C,388.15
Cc1cc(cc(c1)C(C)(C)C)C(C)(C)C,305.15
Cc1cc(cnc1)C,264.15
Cc1c(ccc(n1)Br)Br,311.15
Cc1cc(nnc1Cl)Cl,360.15
c1cc(nnc1Cl)Cl,341.15
c1c(c(nnc1Cl)Cl)C(=O)O,412.15
c1cc(c(c(c1F)C=O)O)F,348.15
c1cc(c(c(c1F)C(=O)O)O)F,425.15
